"","Var1","Var2","Var3","value"
"29159","Gruentensee","2011","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.225
"29160","Ammersee","2011","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.7461538461538
"29161","Drachensee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29163","Hofstaetter See","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29171","Niedersonthofner See","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.4333333333333
"29175","Pilsensee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.5272727272727
"29177","Riegsee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.6727272727273
"29180","Simssee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",14.9428571428571
"29185","Tachinger See","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.3444444444444
"29188","Untreusee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.4555555555556
"29189","Waginger See","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.63
"29197","Abtsdorfer See","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",8.96666666666667
"29201","Altmuehlsee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29206","Rothsee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",14.9555555555556
"29208","Grosser Brombachsee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29209","Kleiner Brombachsee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.27
"29210","Igelsbachsee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.295
"29212","Rottachsee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.1333333333333
"29214","Ammersee","2012","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.5272727272727
"29215","Drachensee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29216","Hartsee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",9.0875
"29217","Hofstaetter See","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29218","Hopfensee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.3888888888889
"29220","Kochelsee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",9.63636363636364
"29226","Obersee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",8.8
"29228","Pelhamer See","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",9.4875
"29235","Staffelsee - Sued","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.12
"29236","Staffelsee - Nord","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",9.84
"29238","Sylvensteinsee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.5555555555556
"29250","Chiemsee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.0125
"29253","Eixendorfer See","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",14.775
"29255","Altmuehlsee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29262","Grosser Brombachsee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29263","Kleiner Brombachsee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",9.77272727272727
"29264","Igelsbachsee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.9285714285714
"29265","TWT Frauenau","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",9.10833333333333
"29268","Ammersee","2013","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",9.66666666666667
"29269","Drachensee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29271","Hofstaetter See","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29281","Grosser Ostersee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.7333333333333
"29286","Schliersee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.25
"29287","Seehamer See","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.9375
"29291","Starnberger See","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.7166666666667
"29294","Tegernsee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.0375
"29297","Waginger See","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.3909090909091
"29298","Walchensee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.13
"29301","Woerthsee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.7
"29303","Grosser Alpsee bei Immenstadt","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.8125
"29305","Abtsdorfer See","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",8.19166666666667
"29309","Altmuehlsee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29316","Grosser Brombachsee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29317","Kleiner Brombachsee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.05
"29318","Igelsbachsee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.82
"29322","Ammersee","2014","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.6583333333333
"29323","Drachensee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29325","Hofstaetter See","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29329","Koenigssee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",7.88333333333333
"29331","Bannwaldsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.725
"29332","Barmsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.0333333333333
"29333","Niedersonthofner See","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",14.075
"29339","Riegsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.8454545454545
"29340","Schliersee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.525
"29342","Simssee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.1
"29362","Foermitzstausee - Hauptbecken","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.5181818181818
"29363","Altmuehlsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29364","Ausee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.4692307692308
"29366","Knappensee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",9.68461538461538
"29368","Rothsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.6727272727273
"29369","Steinberger See","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.4538461538462
"29370","Grosser Brombachsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29371","Kleiner Brombachsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.4555555555556
"29372","Igelsbachsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.9
"29374","Rottachsee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.95
"29376","Ammersee","2015","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.9583333333333
"29377","Drachensee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29379","Hofstaetter See","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29380","Hopfensee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.8111111111111
"29390","Pelhamer See","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.2333333333333
"29392","Rachelsee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",8.925
"29394","Schliersee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.3444444444444
"29397","Staffelsee - Sued","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.25
"29398","Staffelsee - Nord","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.1833333333333
"29404","Untreusee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.3636363636364
"29405","Waginger See","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.1
"29407","Weissensee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.5777777777778
"29412","Chiemsee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.4833333333333
"29417","Altmuehlsee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29424","Grosser Brombachsee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29425","Kleiner Brombachsee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.5
"29426","Igelsbachsee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.54
"29430","Ammersee","2016","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.275
"29431","Drachensee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29433","Hofstaetter See","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29436","Kochelsee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.61
"29443","Grosser Ostersee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",10.5666666666667
"29449","Seehamer See","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.8888888888889
"29453","Starnberger See","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.43
"29456","Tegernsee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",13.075
"29463","Woerthsee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",15.175
"29464","Alpsee bei Schwangau","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",14.7454545454545
"29465","Grosser Alpsee bei Immenstadt","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.9333333333333
"29467","Abtsdorfer See","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",8.95833333333333
"29471","Altmuehlsee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29478","Grosser Brombachsee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",0
"29479","Kleiner Brombachsee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.62
"29480","Igelsbachsee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",14.2444444444444
"29483","Gruentensee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",11.275
"29484","Ammersee","2017","Wassertemp..vor.Ort....U.00B0.C...6.0.m.Tiefe.",12.52
"29485","Drachensee","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29486","Hartsee","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",356.4
"29487","Hofstaetter See","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29488","Hopfensee","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",409.625
"29497","Grosser Ostersee","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",396.111111111111
"29506","Staffelsee - Nord","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",309.166666666667
"29507","Starnberger See","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",267.25
"29518","Alpsee bei Schwangau","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",266.25
"29525","Altmuehlsee","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29531","Steinberger See","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",1006.08333333333
"29532","Grosser Brombachsee","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29533","Kleiner Brombachsee","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",393.333333333333
"29535","TWT Frauenau","2004","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",18.9166666666667
"29539","Drachensee","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29541","Hofstaetter See","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29546","Langbuergner See","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",282.428571428571
"29565","TWT Mauthaus-Hauptbecken","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",106.2
"29570","Weitsee","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",295.222222222222
"29571","Woerthsee","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",273.833333333333
"29575","Abtsdorfer See","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",437.777777777778
"29576","Eibsee","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",198.636363636364
"29578","Foermitzstausee - Hauptbecken","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",152.888888888889
"29579","Altmuehlsee","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29583","Murnersee","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",534.8
"29586","Grosser Brombachsee","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29587","Kleiner Brombachsee","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",337.777777777778
"29589","TWT Frauenau","2005","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",18
"29593","Drachensee","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29595","Hofstaetter See","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29603","Niedersonthofner See","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",310.444444444444
"29607","Pilsensee","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",423
"29609","Riegsee","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",168.363636363636
"29617","Tachinger See","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",422.222222222222
"29621","Waginger See","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",356.666666666667
"29627","Grosser Alpsee bei Immenstadt","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",305.666666666667
"29631","Eixendorfer See","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",141.222222222222
"29633","Altmuehlsee","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29636","Knappensee","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",2033.44444444444
"29638","Rothsee","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",578.25
"29640","Grosser Brombachsee","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29641","Kleiner Brombachsee","2006","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",323.333333333333
"29647","Drachensee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29649","Hofstaetter See","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29650","Hopfensee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",416.5
"29652","Kochelsee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",303.583333333333
"29658","Obersee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",173.153846153846
"29660","Pelhamer See","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",435.5
"29668","Staffelsee - Nord","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",309.583333333333
"29669","Starnberger See","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",268.666666666667
"29670","Sylvensteinsee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",308
"29682","Chiemsee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",313.545454545455
"29687","Altmuehlsee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29694","Grosser Brombachsee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29695","Kleiner Brombachsee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",367.777777777778
"29696","Igelsbachsee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",302
"29697","TWT Frauenau","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",16.9090909090909
"29698","Rottachsee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",332.2
"29700","Ammersee","2007","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",356.833333333333
"29701","Drachensee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29703","Hofstaetter See","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29707","Koenigssee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",158.818181818182
"29713","Grosser Ostersee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",421
"29723","Starnberger See","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",268.75
"29726","Tegernsee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",350.111111111111
"29730","Walchensee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",239.444444444444
"29733","Woerthsee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",279.363636363636
"29735","Grosser Alpsee bei Immenstadt","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",308.571428571429
"29737","Abtsdorfer See","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",434.272727272727
"29740","Foermitzstausee - Hauptbecken","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",142.888888888889
"29741","Altmuehlsee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29742","Ausee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",664.666666666667
"29748","Grosser Brombachsee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29753","Gruentensee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",315
"29754","Ammersee","2008","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",357.307692307692
"29755","Drachensee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29757","Hofstaetter See","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29763","Bannwaldsee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",366
"29764","Barmsee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",237.9
"29771","Riegsee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",175.4
"29774","Simssee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",360.428571428571
"29782","Untreusee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",274.25
"29783","Waginger See","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",349.8
"29785","Weissensee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",376.75
"29791","Abtsdorfer See","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",424
"29795","Altmuehlsee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29800","Rothsee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",567.375
"29802","Grosser Brombachsee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29803","Kleiner Brombachsee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",372.222222222222
"29804","Igelsbachsee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",268.181818181818
"29808","Ammersee","2009","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",358.692307692308
"29809","Drachensee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29811","Hofstaetter See","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29812","Hopfensee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",449
"29822","Pelhamer See","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",410.333333333333
"29826","Schliersee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",270.555555555556
"29829","Staffelsee - Sued","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",304.444444444444
"29830","Staffelsee - Nord","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",313.3
"29844","Chiemsee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",315.2
"29847","Eixendorfer See","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",142.555555555556
"29849","Altmuehlsee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29852","Knappensee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",1886.66666666667
"29856","Grosser Brombachsee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29857","Kleiner Brombachsee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",381.111111111111
"29858","Igelsbachsee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",254
"29860","Rottachsee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",331.875
"29862","Ammersee","2010","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",363.25
"29863","Drachensee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29865","Hofstaetter See","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29875","Grosser Ostersee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",440.555555555556
"29885","Starnberger See","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",271.25
"29894","Weitsee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",295.625
"29895","Woerthsee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",274.1
"29897","Grosser Alpsee bei Immenstadt","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",319
"29902","Foermitzstausee - Hauptbecken","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",140.666666666667
"29903","Altmuehlsee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29910","Grosser Brombachsee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29911","Kleiner Brombachsee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",340
"29912","Igelsbachsee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",276.111111111111
"29915","Gruentensee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",317.125
"29916","Ammersee","2011","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",363.076923076923
"29917","Drachensee","2012","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29919","Hofstaetter See","2012","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",0
"29927","Niedersonthofner See","2012","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",314.444444444444
"29931","Pilsensee","2012","LF..20..U.00B0.C..vor.Ort...U.00B5.S.cm...6.0.m.Tiefe.",433.909090909091
