Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"05.02.2019 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"0,3 km oh.Wehr"
Messstellen-Nr.:;2232
Gewässer:;Rottachsee
"Rechtswert:  4377169.00";"Hochwert:  5278542.00";"EPSG 31468"

Datum;"Chloroph [µg/l] (-23.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-23.0 m ü. Grund)";"NO3-N [mg/l] (-1.0 m ü. Grund)";"P-ges. [mg/l] (-1.0 m ü. Grund)";"O2-gelöst [mg/l] (-1.0 m ü. Grund)";"NH4-N [mg/l] (-1.0 m ü. Grund)";"pH-Wert (vor Ort) [-] (-1.0 m ü. Grund)";"o-PO4-P [mg/l] (-1.0 m ü. Grund)";"Wassertemp.(vor Ort) [°C] (-1.0 m ü. Grund)";"O2-Sättigungsindex [%] (-1.0 m ü. Grund)";"LF (20 °C) vor Ort [µS/cm] (-1.0 m ü. Grund)";"SiO2 [mg/l] (-1.0 m ü. Grund)";"Chloroph [µg/l] (-1.0 m ü. Grund)";"N-ges. [mg/l] (-1.0 m ü. Grund)";"P-ges. gelöst [mg/l] (-1.0 m ü. Grund)";"Chlorid [mg/l] (-1.0 m ü. Grund)";"KS 4,3 [mmol/l] (-1.0 m ü. Grund)";"Na gelöst [mg/l] (-1.0 m ü. Grund)";"K gelöst [mg/l] (-1.0 m ü. Grund)";"Mn gelöst [mg/l] (-1.0 m ü. Grund)";"Fe gelöst [mg/l] (-1.0 m ü. Grund)";"SO4 [mg/l] (-1.0 m ü. Grund)";"Ca gelöst [mg/l] (-1.0 m ü. Grund)";"Mg gelöst [mg/l] (-1.0 m ü. Grund)";"NO3-N [mg/l] (0.0 m Tiefe)";"P-ges. [mg/l] (0.0 m Tiefe)";"O2-gelöst [mg/l] (0.0 m Tiefe)";"NH4-N [mg/l] (0.0 m Tiefe)";"Sichttiefe [cm] (0.0 m Tiefe)";"o-PO4-P [mg/l] (0.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (0.0 m Tiefe)";"O2-Sättigungsindex [%] (0.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (0.0 m Tiefe)";"pH-Wert (vor Ort) [-] (0.0 m Tiefe)";"SiO2 [mg/l] (0.0 m Tiefe)";"Chloroph [µg/l] (0.0 m Tiefe)";"N-ges. [mg/l] (0.0 m Tiefe)";"P-ges. gelöst [mg/l] (0.0 m Tiefe)";"Chlorid [mg/l] (0.0 m Tiefe)";"KS 4,3 [mmol/l] (0.0 m Tiefe)";"Na gelöst [mg/l] (0.0 m Tiefe)";"K gelöst [mg/l] (0.0 m Tiefe)";"Mn gelöst [mg/l] (0.0 m Tiefe)";"Fe gelöst [mg/l] (0.0 m Tiefe)";"SO4 [mg/l] (0.0 m Tiefe)";"Ca gelöst [mg/l] (0.0 m Tiefe)";"Mg gelöst [mg/l] (0.0 m Tiefe)";"NO3-N [mg/l] (2.0 m Tiefe)";"P-ges. [mg/l] (2.0 m Tiefe)";"O2-gelöst [mg/l] (2.0 m Tiefe)";"NH4-N [mg/l] (2.0 m Tiefe)";"o-PO4-P [mg/l] (2.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (2.0 m Tiefe)";"O2-Sättigungsindex [%] (2.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (2.0 m Tiefe)";"pH-Wert (vor Ort) [-] (2.0 m Tiefe)";"SiO2 [mg/l] (2.0 m Tiefe)";"Chloroph [µg/l] (2.0 m Tiefe)";"N-ges. [mg/l] (2.0 m Tiefe)";"P-ges. gelöst [mg/l] (2.0 m Tiefe)";"Chlorid [mg/l] (2.0 m Tiefe)";"KS 4,3 [mmol/l] (2.0 m Tiefe)";"Na gelöst [mg/l] (2.0 m Tiefe)";"K gelöst [mg/l] (2.0 m Tiefe)";"Mn gelöst [mg/l] (2.0 m Tiefe)";"Fe gelöst [mg/l] (2.0 m Tiefe)";"SO4 [mg/l] (2.0 m Tiefe)";"Ca gelöst [mg/l] (2.0 m Tiefe)";"Mg gelöst [mg/l] (2.0 m Tiefe)";"NO3-N [mg/l] (4.0 m Tiefe)";"P-ges. [mg/l] (4.0 m Tiefe)";"O2-gelöst [mg/l] (4.0 m Tiefe)";"NH4-N [mg/l] (4.0 m Tiefe)";"o-PO4-P [mg/l] (4.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (4.0 m Tiefe)";"O2-Sättigungsindex [%] (4.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (4.0 m Tiefe)";"pH-Wert (vor Ort) [-] (4.0 m Tiefe)";"SiO2 [mg/l] (4.0 m Tiefe)";"Chloroph [µg/l] (4.0 m Tiefe)";"N-ges. [mg/l] (4.0 m Tiefe)";"P-ges. gelöst [mg/l] (4.0 m Tiefe)";"Chlorid [mg/l] (4.0 m Tiefe)";"KS 4,3 [mmol/l] (4.0 m Tiefe)";"Na gelöst [mg/l] (4.0 m Tiefe)";"K gelöst [mg/l] (4.0 m Tiefe)";"Mn gelöst [mg/l] (4.0 m Tiefe)";"Fe gelöst [mg/l] (4.0 m Tiefe)";"SO4 [mg/l] (4.0 m Tiefe)";"Ca gelöst [mg/l] (4.0 m Tiefe)";"Mg gelöst [mg/l] (4.0 m Tiefe)";"NO3-N [mg/l] (6.0 m Tiefe)";"P-ges. [mg/l] (6.0 m Tiefe)";"O2-gelöst [mg/l] (6.0 m Tiefe)";"NH4-N [mg/l] (6.0 m Tiefe)";"o-PO4-P [mg/l] (6.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (6.0 m Tiefe)";"O2-Sättigungsindex [%] (6.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (6.0 m Tiefe)";"pH-Wert (vor Ort) [-] (6.0 m Tiefe)";"SiO2 [mg/l] (6.0 m Tiefe)";"Chloroph [µg/l] (6.0 m Tiefe)";"N-ges. [mg/l] (6.0 m Tiefe)";"P-ges. gelöst [mg/l] (6.0 m Tiefe)";"Chlorid [mg/l] (6.0 m Tiefe)";"KS 4,3 [mmol/l] (6.0 m Tiefe)";"Na gelöst [mg/l] (6.0 m Tiefe)";"K gelöst [mg/l] (6.0 m Tiefe)";"Mn gelöst [mg/l] (6.0 m Tiefe)";"Fe gelöst [mg/l] (6.0 m Tiefe)";"SO4 [mg/l] (6.0 m Tiefe)";"Ca gelöst [mg/l] (6.0 m Tiefe)";"Mg gelöst [mg/l] (6.0 m Tiefe)";"NO3-N [mg/l] (8.0 m Tiefe)";"P-ges. [mg/l] (8.0 m Tiefe)";"O2-gelöst [mg/l] (8.0 m Tiefe)";"NH4-N [mg/l] (8.0 m Tiefe)";"o-PO4-P [mg/l] (8.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (8.0 m Tiefe)";"O2-Sättigungsindex [%] (8.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (8.0 m Tiefe)";"pH-Wert (vor Ort) [-] (8.0 m Tiefe)";"SiO2 [mg/l] (8.0 m Tiefe)";"Chloroph [µg/l] (8.0 m Tiefe)";"N-ges. [mg/l] (8.0 m Tiefe)";"P-ges. gelöst [mg/l] (8.0 m Tiefe)";"Chlorid [mg/l] (8.0 m Tiefe)";"KS 4,3 [mmol/l] (8.0 m Tiefe)";"Na gelöst [mg/l] (8.0 m Tiefe)";"K gelöst [mg/l] (8.0 m Tiefe)";"Mn gelöst [mg/l] (8.0 m Tiefe)";"Fe gelöst [mg/l] (8.0 m Tiefe)";"SO4 [mg/l] (8.0 m Tiefe)";"Ca gelöst [mg/l] (8.0 m Tiefe)";"Mg gelöst [mg/l] (8.0 m Tiefe)";"NO3-N [mg/l] (10.0 m Tiefe)";"P-ges. [mg/l] (10.0 m Tiefe)";"O2-gelöst [mg/l] (10.0 m Tiefe)";"NH4-N [mg/l] (10.0 m Tiefe)";"o-PO4-P [mg/l] (10.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (10.0 m Tiefe)";"O2-Sättigungsindex [%] (10.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (10.0 m Tiefe)";"pH-Wert (vor Ort) [-] (10.0 m Tiefe)";"SiO2 [mg/l] (10.0 m Tiefe)";"Chloroph [µg/l] (10.0 m Tiefe)";"N-ges. [mg/l] (10.0 m Tiefe)";"P-ges. gelöst [mg/l] (10.0 m Tiefe)";"Chlorid [mg/l] (10.0 m Tiefe)";"KS 4,3 [mmol/l] (10.0 m Tiefe)";"Na gelöst [mg/l] (10.0 m Tiefe)";"K gelöst [mg/l] (10.0 m Tiefe)";"Mn gelöst [mg/l] (10.0 m Tiefe)";"Fe gelöst [mg/l] (10.0 m Tiefe)";"SO4 [mg/l] (10.0 m Tiefe)";"Ca gelöst [mg/l] (10.0 m Tiefe)";"Mg gelöst [mg/l] (10.0 m Tiefe)";"NO3-N [mg/l] (12.0 m Tiefe)";"P-ges. [mg/l] (12.0 m Tiefe)";"O2-gelöst [mg/l] (12.0 m Tiefe)";"NH4-N [mg/l] (12.0 m Tiefe)";"o-PO4-P [mg/l] (12.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (12.0 m Tiefe)";"O2-Sättigungsindex [%] (12.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (12.0 m Tiefe)";"pH-Wert (vor Ort) [-] (12.0 m Tiefe)";"SiO2 [mg/l] (12.0 m Tiefe)";"Chloroph [µg/l] (12.0 m Tiefe)";"N-ges. [mg/l] (12.0 m Tiefe)";"P-ges. gelöst [mg/l] (12.0 m Tiefe)";"Chlorid [mg/l] (12.0 m Tiefe)";"KS 4,3 [mmol/l] (12.0 m Tiefe)";"Na gelöst [mg/l] (12.0 m Tiefe)";"K gelöst [mg/l] (12.0 m Tiefe)";"Mn gelöst [mg/l] (12.0 m Tiefe)";"Fe gelöst [mg/l] (12.0 m Tiefe)";"SO4 [mg/l] (12.0 m Tiefe)";"Ca gelöst [mg/l] (12.0 m Tiefe)";"Mg gelöst [mg/l] (12.0 m Tiefe)";"NO3-N [mg/l] (16.0 m Tiefe)";"P-ges. [mg/l] (16.0 m Tiefe)";"O2-gelöst [mg/l] (16.0 m Tiefe)";"NH4-N [mg/l] (16.0 m Tiefe)";"o-PO4-P [mg/l] (16.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (16.0 m Tiefe)";"O2-Sättigungsindex [%] (16.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (16.0 m Tiefe)";"pH-Wert (vor Ort) [-] (16.0 m Tiefe)";"SiO2 [mg/l] (16.0 m Tiefe)";"Chloroph [µg/l] (16.0 m Tiefe)";"N-ges. [mg/l] (16.0 m Tiefe)";"P-ges. gelöst [mg/l] (16.0 m Tiefe)";"Chlorid [mg/l] (16.0 m Tiefe)";"KS 4,3 [mmol/l] (16.0 m Tiefe)";"Na gelöst [mg/l] (16.0 m Tiefe)";"K gelöst [mg/l] (16.0 m Tiefe)";"Mn gelöst [mg/l] (16.0 m Tiefe)";"Fe gelöst [mg/l] (16.0 m Tiefe)";"SO4 [mg/l] (16.0 m Tiefe)";"Ca gelöst [mg/l] (16.0 m Tiefe)";"Mg gelöst [mg/l] (16.0 m Tiefe)";"NO3-N [mg/l] (20.0 m Tiefe)";"P-ges. [mg/l] (20.0 m Tiefe)";"O2-gelöst [mg/l] (20.0 m Tiefe)";"NH4-N [mg/l] (20.0 m Tiefe)";"o-PO4-P [mg/l] (20.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (20.0 m Tiefe)";"O2-Sättigungsindex [%] (20.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (20.0 m Tiefe)";"pH-Wert (vor Ort) [-] (20.0 m Tiefe)";"SiO2 [mg/l] (20.0 m Tiefe)";"Chloroph [µg/l] (20.0 m Tiefe)";"N-ges. [mg/l] (20.0 m Tiefe)";"P-ges. gelöst [mg/l] (20.0 m Tiefe)";"Chlorid [mg/l] (20.0 m Tiefe)";"KS 4,3 [mmol/l] (20.0 m Tiefe)";"Na gelöst [mg/l] (20.0 m Tiefe)";"K gelöst [mg/l] (20.0 m Tiefe)";"Mn gelöst [mg/l] (20.0 m Tiefe)";"Fe gelöst [mg/l] (20.0 m Tiefe)";"SO4 [mg/l] (20.0 m Tiefe)";"Ca gelöst [mg/l] (20.0 m Tiefe)";"Mg gelöst [mg/l] (20.0 m Tiefe)";"NO3-N [mg/l] (30.0 m Tiefe)";"P-ges. [mg/l] (30.0 m Tiefe)";"O2-gelöst [mg/l] (30.0 m Tiefe)";"NH4-N [mg/l] (30.0 m Tiefe)";"o-PO4-P [mg/l] (30.0 m Tiefe)";"Wassertemp.(vor Ort) [°C] (30.0 m Tiefe)";"O2-Sättigungsindex [%] (30.0 m Tiefe)";"LF (20 °C) vor Ort [µS/cm] (30.0 m Tiefe)";"pH-Wert (vor Ort) [-] (30.0 m Tiefe)";"SiO2 [mg/l] (30.0 m Tiefe)";"Chloroph [µg/l] (30.0 m Tiefe)";"N-ges. [mg/l] (30.0 m Tiefe)";"P-ges. gelöst [mg/l] (30.0 m Tiefe)";"Chlorid [mg/l] (30.0 m Tiefe)";"KS 4,3 [mmol/l] (30.0 m Tiefe)";"Na gelöst [mg/l] (30.0 m Tiefe)";"K gelöst [mg/l] (30.0 m Tiefe)";"Mn gelöst [mg/l] (30.0 m Tiefe)";"Fe gelöst [mg/l] (30.0 m Tiefe)";"SO4 [mg/l] (30.0 m Tiefe)";"Ca gelöst [mg/l] (30.0 m Tiefe)";"Mg gelöst [mg/l] (30.0 m Tiefe)";Prüfstatus
"2007-07-16 10:30:00";2,7;;;;;;;;;;;;;;;;;;;;;;;;0,3;0,015;9,6;0,02;400,00;0;22,4;122,00;322,00;8,4;1,1;2,4;0,5;0,006;13,00;;;;;;;;;0,3;0,02;11,2;0,02;0;17,2;129,00;324,00;8,4;1,00;5,6;0,5;0,007;13,00;;;;;;;;;0,3;0,016;11,00;0,02;0;16,1;123,00;327,00;8,4;1,00;5,3;0,5;0,007;13,00;;;;;;;;;0,3;0,018;8,3;0,02;0;15,5;92,00;329,00;8,3;0,9;4,7;0,5;0,006;13,00;;;;;;;;;0,3;0,018;7,8;0,02;0;15,4;87,00;330,00;8,2;1,00;4,1;0,5;0,008;13,00;;;;;;;;;0,3;0,017;7,3;0,02;0;15,2;81,00;332,00;8,1;1,00;2,7;0,5;0,007;13,00;;;;;;;;;0,4;0,017;6,7;0,03;0;14,8;73,00;336,00;8,1;1,2;2,4;0,5;0,007;12,00;;;;;;;;;0,4;0,017;3,5;0,02;0;12,9;37,00;341,00;7,9;1,1;0;0,6;0,008;13,00;;;;;;;;;0,4;0,018;3,5;0,02;0,007;12,2;37,00;342,00;7,8;1,1;0;0,6;0,01;14,00;;;;;;;;;0,4;0,031;1,00;0,02;0,01;11,5;10,00;345,00;7,7;1,4;0;0,6;0,014;14,00;;;;;;;;;Geprueft
"2007-08-27 10:50:00";3,00;;0,3;0,047;0,3;0,1;7,6;0,011;14,4;4,00;342,00;2,5;1,2;0,7;0,016;12,00;;;;;;;;;0,05;0,018;11,7;0,05;220,00;0;20,9;142,00;305,00;8,4;0,6;6,9;0,6;0,008;11,00;;;;;;;;;0,05;0,024;11,7;0,03;0;20,5;141,00;306,00;8,5;0,6;8,3;0,5;0,007;11,00;;;;;;;;;0,05;0,025;8,9;0,02;0;18,9;105,00;312,00;8,4;0,6;9,7;0,4;0,007;11,00;;;;;;;;;0,2;0,022;5,1;0;0;18,00;59,00;318,00;8,2;1,00;8,00;0,5;0,006;11,00;;;;;;;;;0,3;0,025;2,7;0;0;17,4;31,00;324,00;8,00;1,4;6,4;0,6;0,006;11,00;;;;;;;;;0,3;0,02;1,6;0,01;0;16,8;18,00;328,00;7,9;1,6;7,1;0,6;0,006;12,00;;;;;;;;;0,08;0,019;1,3;0,01;0;16,2;15,00;331,00;7,8;1,00;6,6;0,4;0,007;11,00;;;;;;;;;0,2;0,018;1,7;0,01;0;15,5;19,00;332,00;7,8;1,00;5,3;0,6;0,007;11,00;;;;;;;;;0,2;0,021;1,4;0,01;0;15,2;16,00;334,00;7,7;1,00;3,6;0,5;0,008;11,00;;;;;;;;;0,3;0,047;0,3;0,1;0,011;14,4;4,00;342,00;7,6;2,5;1,2;0,7;0,016;12,00;;;;;;;;;Geprueft
"2007-11-13 10:05:00";;;0,3;0,038;10,4;0;8,5;0,016;6,3;101,00;326,00;2,00;1,8;0,5;0,021;10,00;;;;;;;;;0,3;0,026;10,6;0,02;140,00;0,007;6,3;103,00;326,00;8,2;1,8;2,4;0,5;0,013;10,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;0,038;10,4;0;0,016;6,3;101,00;326,00;8,5;2,00;1,8;0,5;0,021;10,00;;;;;;;;;Geprueft
"2010-04-19 08:45:00";5,3;;0,46;0,017;6,8;0,02;7,7;0;4,1;57,00;406,00;2,7;6,2;0,6;0,005;24,00;;;;;;;;;0,33;0,015;11,8;0,02;275,00;0;6,9;107,00;349,00;8,3;1,7;5,6;0,5;0;17,00;;;;;;;;;0,33;0,015;11,6;0,02;0;6,6;104,00;350,00;8,3;1,7;5,9;0,5;0;17,00;;;;;;;;;0,33;0,015;11,5;0,02;0;6,5;103,00;351,00;8,3;1,7;5,9;0,5;0;17,00;;;;;;;;;0,34;0,015;11,4;0,02;0;6,5;102,00;351,00;8,3;1,6;5,6;0,5;0;17,00;;;;;;;;;0,33;0,015;11,4;0,02;0;6,4;102,00;352,00;8,2;1,7;5,6;0,5;0;17,00;;;;;;;;;0,34;0,015;11,3;0,02;0;6,4;101,00;352,00;8,2;1,7;5,6;0,5;0;17,00;;;;;;;;;0,34;0,015;11,2;0,02;0;6,3;100,00;354,00;8,2;1,7;5,00;0,5;0,005;17,00;;;;;;;;;0,35;0,015;10,9;0,02;0;6,2;97,00;354,00;8,2;1,8;5,6;0,5;0;17,00;;;;;;;;;0,36;0,015;10,3;0,02;0;5,5;90,00;360,00;8,1;1,8;5,9;0,5;0;18,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2010-05-18 09:00:00";1,2;;0,33;0,015;8,2;0,07;8,00;0;7,00;75,00;359,00;1,9;0;0,5;0;18,00;;;;;;;;;0,31;0,012;9,7;0,02;325,00;0;10,00;96,00;352,00;8,4;1,6;3,9;0,5;0;18,00;;;;;;;;;0,31;0,012;9,5;0,02;0;10,00;93,00;353,00;8,3;1,6;3,6;0,5;0;18,00;;;;;;;;;0,32;0,012;9,4;0,03;0;9,9;92,00;353,00;8,3;1,6;3,00;0,5;0;18,00;;;;;;;;;0,32;0,012;9,5;0,03;0;9,9;93,00;353,00;8,3;1,6;3,00;0,5;0;18,00;;;;;;;;;0,31;0,012;9,6;0,03;0;9,8;94,00;354,00;8,3;1,6;2,4;0,5;0;17,00;;;;;;;;;0,31;0,012;9,8;0,03;0;9,7;96,00;353,00;8,3;1,6;1,8;0,5;0;18,00;;;;;;;;;0,31;0,013;9,8;0,03;0;9,1;94,00;354,00;8,2;1,6;1,8;0,4;0;18,00;;;;;;;;;0,33;0,012;9,8;0,03;0;8,2;82,00;355,00;8,1;1,7;0;0,5;0;18,00;;;;;;;;;0,34;0,012;9,6;0,03;0;7,8;89,00;358,00;8,1;1,7;0;0,5;0;18,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2010-06-15 09:15:00";0;;0,37;0,012;6,3;0,01;7,9;0;9,6;61,00;358,00;1,9;0;0,5;0,006;18,00;;;;;;;;;0,24;0,014;8,6;0,07;325,00;0;19,5;103,00;342,00;8,5;0,9;2,1;0,4;0,007;18,00;;;;;;;;;0,24;0,014;8,5;0,04;0;19,5;103,00;342,00;8,5;0,9;2,4;0,4;0,006;17,00;;;;;;;;;0,23;0,017;8,6;0,04;0;19,4;103,00;341,00;8,5;0,9;2,7;0,4;0,005;17,00;;;;;;;;;0,26;0,017;8,1;0,04;0;12,3;84,00;346,00;8,2;1,1;1,5;0,4;0,006;17,00;;;;;;;;;0,31;0,015;7,6;0,04;0;11,8;77,00;347,00;8,1;1,5;1,2;0,5;0,006;17,00;;;;;;;;;0,26;0,014;7,5;0,03;0;11,5;46,00;349,00;8,1;1,2;2,1;0,4;0,006;17,00;;;;;;;;;0,34;0,012;7,4;0,02;0;10,9;74,00;352,00;8,1;1,6;0;0,4;0,006;18,00;;;;;;;;;0,29;0,013;7,5;0,03;0;10,2;74,00;356,00;8,00;1,3;1,5;0,4;0,006;17,00;;;;;;;;;0,36;0,01;7,4;0;0;10,00;72,00;356,00;8,00;1,7;0;0,4;0,005;18,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2010-07-20 09:30:00";0;;0,41;0,042;2,5;0,02;7,7;0,02;11,2;25,00;353,00;2,1;0;0,6;0,024;17,00;;;;;;;;;0,17;0,019;8,1;0,02;370,00;0;22,6;103,00;313,00;8,6;0,7;2,7;0,5;0,008;15,00;;;;;;;;;0,17;0,024;8,1;0,02;0;22,5;103,00;313,00;8,6;0,8;3,8;0,6;0,007;15,00;;;;;;;;;0,22;0,028;5,9;0,06;0;19,1;70,00;328,00;8,00;1,00;2,7;0,6;0,014;15,00;;;;;;;;;0,26;0,021;4,9;0,05;0;15,9;54,00;341,00;7,9;1,00;1,2;0,6;0,009;15,00;;;;;;;;;0,36;0,013;4,1;0;0;14,2;44,00;343,00;7,8;1,4;0;0,6;0,007;15,00;;;;;;;;;0,39;0,014;4,00;0;0;13,1;42,00;346,00;7,8;1,7;0;0,6;0,007;15,00;;;;;;;;;0,4;0,021;4,00;0;0,009;12,5;41,00;348,00;7,8;1,7;0;0,6;0,013;16,00;;;;;;;;;0,41;0,024;4,2;0;0,012;11,9;43,00;350,00;7,8;1,8;0;0,6;0,015;16,00;;;;;;;;;0,41;0,026;4,4;0;0,013;11,6;45,00;350,00;7,9;1,8;0;0,6;0,018;16,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2010-08-17 09:30:00";0;;0,32;0,041;7,6;0,05;7,6;0,01;12,8;6,00;348,00;2,5;0;0,6;0,014;15,00;;;;;;;;;0,3;0,028;7,9;0,01;240,00;0,01;16,4;65,00;311,00;7,9;1,6;2,4;0,7;0,017;11,00;;;;;;;;;0,32;0,029;7,9;0,01;0,011;16,3;64,00;312,00;7,9;1,7;1,8;0,7;0,018;11,00;;;;;;;;;0,31;0,03;7,8;0,01;0,012;16,2;61,00;312,00;7,8;1,7;1,2;0,7;0,018;11,00;;;;;;;;;0,32;0,028;7,8;0,01;0,013;16,1;60,00;312,00;7,8;1,8;1,2;0,7;0,02;11,00;;;;;;;;;0,33;0,03;7,8;0,01;0,015;16,00;57,00;314,00;7,8;1,8;1,2;0,7;0,02;11,00;;;;;;;;;0,34;0,036;7,7;0,01;0,016;15,8;45,00;319,00;7,7;1,9;0;0,7;0,022;11,00;;;;;;;;;0,36;0,041;7,6;0,01;0,017;15,3;34,00;326,00;7,6;2,00;0;0,7;0,022;12,00;;;;;;;;;0,37;0,032;7,5;0,01;0,015;13,7;14,00;345,00;7,5;2,1;0;0,7;0,022;13,00;;;;;;;;;0,38;0,03;7,6;0;0,012;13,1;12,00;347,00;7,6;2,1;0;0,7;0,015;14,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2010-09-21 12:00:00";1,8;7,8;0,29;0,066;0,4;0;7,4;0,015;14,6;4,00;329,00;2,4;0;0,6;0,019;11,00;;;;;;;;;0,28;0,017;8,1;0,02;380,00;0;16,1;90,00;315,00;8,1;1,8;4,00;0,6;0,011;11,00;;;;;;;;;0,28;0,022;8,1;0,01;0;16,1;90,00;315,00;8,00;1,9;5,3;0,5;0,011;11,00;;;;;;;;;0,28;0,019;7,7;0;0;15,8;86,00;315,00;7,9;1,8;4,7;0,5;0,012;11,00;;;;;;;;;0,27;0,023;7,1;0;0,006;15,7;79,00;315,00;7,9;1,8;3,3;0,5;0,012;11,00;;;;;;;;;0,29;0,02;6,8;0,01;0,007;15,4;76,00;315,00;7,9;2,00;2,7;0,5;0,013;11,00;;;;;;;;;0,3;0,021;6,2;0,01;0,008;15,3;68,00;316,00;7,9;1,9;2,4;0,5;0,013;11,00;;;;;;;;;0,3;0,022;6,1;0,01;0,009;15,2;67,00;316,00;7,8;2,00;1,8;0,5;0,014;11,00;;;;;;;;;0,3;0,024;5,8;0,02;0,01;15,2;64,00;317,00;7,8;2,00;1,5;0,5;0,015;11,00;;;;;;;;;0,35;0,031;1,6;0,01;0,013;15,00;18,00;324,00;7,5;2,00;1,2;0,5;0,018;11,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2010-10-19 09:30:00";1,5;;0,3;0,052;7,7;0,02;8,1;0,006;12,1;78,00;317,00;1,6;1,8;0,5;0,011;11,00;;;;;;;;;0,3;0,024;7,9;0,03;150,00;0,006;12,2;80,00;316,00;8,00;1,6;1,2;0,5;0,014;11,00;;;;;;;;;0,3;0,025;7,9;0,02;0,006;12,2;81,00;316,00;8,00;1,6;1,2;0,5;0,013;11,00;;;;;;;;;0,3;0,024;7,9;0,02;0,006;12,2;81,00;316,00;8,1;1,6;1,8;0,5;0,012;11,00;;;;;;;;;0,3;0,026;7,9;0,02;0,006;12,2;81,00;316,00;8,1;1,6;1,2;0,5;0,012;11,00;;;;;;;;;0,3;0,024;7,9;0,01;0,006;12,2;81,00;317,00;8,1;1,6;1,5;0,5;0,012;11,00;;;;;;;;;0,3;0,026;7,9;0,02;0,006;12,2;81,00;317,00;8,1;1,5;1,5;0,5;0,011;11,00;;;;;;;;;0,3;0,028;7,9;0,02;0,006;12,2;80,00;316,00;8,1;1,6;1,2;0,5;0,011;11,00;;;;;;;;;0,3;0,032;7,8;0,02;0,006;12,2;80,00;316,00;8,1;1,6;1,4;0,5;0,012;11,00;;;;;;;;;0,3;0,027;7,8;0,02;0,006;12,1;80,00;316,00;8,1;1,5;1,5;0,5;0,012;11,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
"2010-11-16 09:45:00";1,5;;0,33;0,025;8,8;0;8,2;0,008;8,6;83,00;321,00;1,8;0;0,6;0,014;10,00;;;;;;;;;0,33;0,021;9,3;0;230,00;0,008;8,7;88,00;321,00;8,1;1,8;2,7;0,6;0,013;11,00;;;;;;;;;0,34;0,021;9,3;0;0,008;8,7;88,00;321,00;8,1;1,8;2,7;0,6;0,013;11,00;;;;;;;;;0,33;0,021;9,2;0;0,007;8,7;87,00;321,00;8,2;1,8;2,7;0,6;0,013;11,00;;;;;;;;;0,34;0,021;9,2;0;0,008;8,7;87,00;321,00;8,2;1,8;2,1;0,6;0,013;11,00;;;;;;;;;0,33;0,022;9,2;0;0,008;8,7;87,00;321,00;8,2;1,8;2,7;0,6;0,012;11,00;;;;;;;;;0,33;0,021;9,1;0;0,007;8,7;86,00;321,00;8,2;1,8;2,4;0,6;0,013;11,00;;;;;;;;;0,33;0,02;9,1;0;0,008;8,7;85,00;321,00;8,2;1,8;1,5;0,5;0,013;11,00;;;;;;;;;0,33;0,022;9,00;0;0,008;8,6;85,00;321,00;8,2;1,8;1,2;0,6;0,013;10,00;;;;;;;;;0,33;0,021;8,9;0;0,007;8,6;84,00;321,00;8,2;1,7;2,1;0,5;0,013;10,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geprueft
